student_id,畢業年度,班級_標準,甄選群類,志願學校,志願學校類型,志願科系,志願科系分類,系科組代碼,一階篩選結果,不通過原因,二階結果,是否最終錄取
113-3071-233034,113,233,09商業與管理群,國立高雄科技大學,國立科大,航運管理系,商管類,,未通過,未通過第2項倍率篩選,,False
113-3071-233034,113,233,09商業與管理群,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,,未通過,未通過第3項倍率篩選,,False
113-3071-233034,113,233,09商業與管理群,國立臺中科技大學,國立科大,應用日語系,語文類,,未通過,未通過第1項倍率篩選,,False
113-3071-233034,113,233,15外語群英語類,致理科技大學,私立科大,應用英語系,語文類,,通過,,正取,False
113-3071-233034,113,233,21資管類,世新大學,私立大學,資訊管理學系資訊管理組,資訊類,,未通過,未通過第2項倍率篩選,,False
113-3071-233034,113,233,21資管類,實踐大學,私立大學,資訊科技與管理學系（臺北校區）,資訊類,,未通過,未通過第2項倍率篩選,,False
113-3071-233036,113,233,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,,通過,,未錄取,False
113-3071-233036,113,233,09商業與管理群,國立勤益科技大學,國立科大,應用英語系,語文類,,通過,,未錄取,False
113-3071-233036,113,233,21資管類,國立臺北護理健康大學,國立大學,資訊管理系,資訊類,,未通過,未通過第3項倍率篩選,,False
113-3071-233036,113,233,21資管類,國立臺中科技大學,國立科大,多媒體設計系,資訊類,,未通過,未通過第2項倍率篩選,,False
113-3071-233036,113,233,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-233036,113,233,21資管類,中原大學,私立大學,資訊管理學系,資訊類,,未通過,未通過第2項倍率篩選,,False
113-3071-234002,113,234,09商業與管理群,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,,通過,,備取43,False
113-3071-234002,113,234,09商業與管理群,國立高雄科技大學,國立科大,應用德語系,語文類,,通過,,備取7,False
113-3071-234002,113,234,09商業與管理群,國立虎尾科技大學,國立科大,工業管理系,商管類,,未通過,未通過第3項倍率篩選,,False
113-3071-234002,113,234,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,,通過,,備取12,False
113-3071-234002,113,234,21資管類,國立勤益科技大學,國立科大,人工智慧應用工程系,資訊類,,通過,,未錄取,False
113-3071-234002,113,234,21資管類,國立臺中科技大學,國立科大,資訊工程系,資訊類,,通過,,備取27,False
113-3071-234003,113,234,09商業與管理群,國立高雄科技大學,國立科大,國際企業系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234003,113,234,09商業與管理群,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,,通過,,未錄取,False
113-3071-234003,113,234,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,,通過,,未錄取,False
113-3071-234003,113,234,09商業與管理群,國立勤益科技大學,國立科大,流通管理系,商管類,,通過,,正取,False
113-3071-234003,113,234,09商業與管理群,國立臺北護理健康大學,國立大學,健康事業管理系,商管類,,通過,,備取16,False
113-3071-234003,113,234,09商業與管理群,國立臺中科技大學,國立科大,財政稅務系,商管類,,未通過,未通過第2項倍率篩選,,False
113-3071-234006,113,234,09商業與管理群,國立高雄科技大學,國立科大,漁業科技與管理系,商管類,,未通過,未通過同級分超額篩選,,False
113-3071-234006,113,234,09商業與管理群,國立臺北護理健康大學,國立大學,健康事業管理系,商管類,,未通過,未通過同級分超額篩選,,False
113-3071-234006,113,234,09商業與管理群,朝陽科技大學,私立科大,財務金融系,商管類,,通過,,未錄取,False
113-3071-234006,113,234,09商業與管理群,致理科技大學,私立科大,財務金融系,商管類,,通過,,備取48,False
113-3071-234006,113,234,09商業與管理群,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,,未通過,未通過第2項倍率篩選,,False
113-3071-234006,113,234,09商業與管理群,逢甲大學,私立大學,經濟學系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234009,113,234,09商業與管理群,國立虎尾科技大學,國立科大,工業管理系,商管類,,未通過,未通過第3項倍率篩選,,False
113-3071-234009,113,234,09商業與管理群,國立勤益科技大學,國立科大,工業工程與管理系,工程類,,未通過,未通過第2項倍率篩選,,False
113-3071-234009,113,234,09商業與管理群,國立臺中科技大學,國立科大,保險金融管理系,商管類,,未通過,未通過第3項倍率篩選,,False
113-3071-234009,113,234,09商業與管理群,國立屏東大學,國立大學,不動產經營學系,商管類,,通過,,正取,False
113-3071-234009,113,234,09商業與管理群,逢甲大學,私立大學,土地管理學系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234009,113,234,09商業與管理群,靜宜大學,私立大學,財務金融學系,商管類,,通過,,備取2,False
113-3071-234012,113,234,09商業與管理群,國立高雄科技大學,國立科大,商務資訊應用系,資訊類,,未通過,未通過第1項倍率篩選,,False
113-3071-234012,113,234,09商業與管理群,國立高雄科技大學,國立科大,應用日語系,語文類,,未通過,未通過第1項倍率篩選,,False
113-3071-234012,113,234,09商業與管理群,國立勤益科技大學,國立科大,企業管理系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234012,113,234,09商業與管理群,國立臺中科技大學,國立科大,應用日語系,語文類,,未通過,未通過第1項倍率篩選,,False
113-3071-234012,113,234,09商業與管理群,朝陽科技大學,私立科大,財務金融系,商管類,,通過,,未錄取,False
113-3071-234012,113,234,09商業與管理群,國立屏東大學,國立大學,應用日語學系,語文類,,通過,,備取7,False
113-3071-234014,113,234,09商業與管理群,國立高雄科技大學,國立科大,金融系,商管類,,未通過,未通過第3項倍率篩選,,False
113-3071-234014,113,234,09商業與管理群,國立臺北商業大學,國立大學,國際商務系（臺北校區）,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234014,113,234,09商業與管理群,國立臺北商業大學,國立大學,企業管理系（臺北校區）,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234014,113,234,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,,通過,,備取11,False
113-3071-234016,113,234,09商業與管理群,國立勤益科技大學,國立科大,流通管理系,商管類,,未通過,未通過同級分超額篩選,,False
113-3071-234016,113,234,09商業與管理群,國立臺北護理健康大學,國立大學,健康事業管理系,商管類,,未通過,未通過同級分超額篩選,,False
113-3071-234016,113,234,09商業與管理群,國立臺中科技大學,國立科大,會計資訊系,資訊類,,未通過,未通過第2項倍率篩選,,False
113-3071-234016,113,234,09商業與管理群,朝陽科技大學,私立科大,財務金融系,商管類,,通過,,未錄取,False
113-3071-234016,113,234,09商業與管理群,致理科技大學,私立科大,財務金融系,商管類,,通過,,正取,False
113-3071-234020,113,234,09商業與管理群,國立勤益科技大學,國立科大,企業管理系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234020,113,234,09商業與管理群,國立臺北護理健康大學,國立大學,生死與健康心理諮商系,醫護健康類,,未通過,未通過第1項倍率篩選,,False
113-3071-234020,113,234,09商業與管理群,致理科技大學,私立科大,商務科技管理系,商管類,,通過,,正取,False
113-3071-234021,113,234,09商業與管理群,國立雲林科技大學,國立科大,應用外語系,語文類,,通過,,未錄取,False
113-3071-234021,113,234,09商業與管理群,國立高雄科技大學,國立科大,應用德語系,語文類,,通過,,正取,False
113-3071-234025,113,234,09商業與管理群,國立高雄科技大學,國立科大,國際企業系,商管類,,通過,,未錄取,False
113-3071-234025,113,234,09商業與管理群,國立高雄科技大學,國立科大,運籌管理系,商管類,,通過,,未錄取,False
113-3071-234025,113,234,09商業與管理群,國立臺中科技大學,國立科大,國際貿易與經營系,商管類,,通過,,正取,False
113-3071-234025,113,234,09商業與管理群,國立臺北商業大學,國立大學,國際商務系（臺北校區）,商管類,,通過,,正取,False
113-3071-234025,113,234,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,,通過,,正取,False
113-3071-234026,113,234,09商業與管理群,國立臺灣科技大學,國立科大,企業管理系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234026,113,234,09商業與管理群,國立臺北科技大學,國立科大,工業工程與管理系,工程類,,未通過,未通過第2項倍率篩選,,False
113-3071-234026,113,234,09商業與管理群,國立臺北科技大學,國立科大,經營管理系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234026,113,234,09商業與管理群,國立臺北商業大學,國立大學,會計資訊系（臺北校區）,資訊類,,未通過,未通過同級分超額篩選,,False
113-3071-234026,113,234,09商業與管理群,國立臺北商業大學,國立大學,財務金融系（臺北校區）,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234027,113,234,21資管類,國立高雄科技大學,國立科大,商務資訊應用系（資安人才）,資訊類,,通過,,未錄取,False
113-3071-234027,113,234,09商業與管理群,中原大學,私立大學,國際經營與貿易學系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234027,113,234,21資管類,中原大學,私立大學,國際經營與貿易學系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234027,113,234,09商業與管理群,中原大學,私立大學,會計學系,商管類,,未通過,未通過第2項倍率篩選,,False
113-3071-234029,113,234,09商業與管理群,國立高雄科技大學,國立科大,應用英語系,語文類,,未通過,未通過第1項倍率篩選,,False
113-3071-234030,113,234,09商業與管理群,國立雲林科技大學,國立科大,工業工程與管理系,工程類,,未通過,未通過第2項倍率篩選,,False
113-3071-234030,113,234,09商業與管理群,國立高雄科技大學,國立科大,工業工程與管理系,工程類,,通過,,正取,False
113-3071-234030,113,234,09商業與管理群,國立高雄科技大學,國立科大,企業管理系,商管類,,未通過,未通過同級分超額篩選,,False
113-3071-234030,113,234,09商業與管理群,國立高雄科技大學,國立科大,行銷與流通管理系,商管類,,通過,,備取31,False
113-3071-234030,113,234,09商業與管理群,國立勤益科技大學,國立科大,工業工程與管理系,工程類,,通過,,未錄取,False
113-3071-234030,113,234,09商業與管理群,國立臺中科技大學,國立科大,企業管理系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234031,113,234,09商業與管理群,國立高雄科技大學,國立科大,金融系,商管類,,未通過,未通過第2項倍率篩選,,False
113-3071-234031,113,234,09商業與管理群,國立高雄科技大學,國立科大,財務管理系,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234031,113,234,09商業與管理群,國立高雄科技大學,國立科大,金融資訊系,資訊類,,未通過,未通過第3項倍率篩選,,False
113-3071-234031,113,234,09商業與管理群,國立臺中科技大學,國立科大,保險金融管理系,商管類,,通過,,正取,False
113-3071-234031,113,234,09商業與管理群,國立臺北商業大學,國立大學,國際商務系（臺北校區）,商管類,,未通過,未通過第1項倍率篩選,,False
113-3071-234032,113,234,09商業與管理群,國立虎尾科技大學,國立科大,應用外語系,語文類,,通過,,正取,False
